data,campeonatoAno,ginasio,fase,timeCasa,pontosTimeCasa,acertos3PtsTimeCasa,acertos2PtsTimeCasa,LanceLivreTimeCasa,rebotesTimeCasa,assistsTimeCasa,RoubadasTimeCasa,TocosTimeCasa,FaltasTimeCasa,timeFora,pontosTimeFora,acertos3PtsTimeFora,acertos2PtsTimeFora,LanceLivreTimeFora,rebotesTimeFora,assistsTimeFora,RoubadasTimeFora,TocosTimeFora,FaltasTimeFora
22/12/2015,2015/2016,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,84,8,24,12,38,15,17,4,19,Bauru,80,10,16,18,34,11,9,4,19
22/12/2015,2015/2016,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,79,11,15,16,38,14,10,2,17,Franca,84,9,22,13,34,18,7,2,16
22/12/2015,2015/2016,Tênis Clube Macaé (Juquinha)                                    ,1º TURNO,Macaé,79,7,22,14,39,14,13,1,17,São José,63,9,13,10,31,10,12,1,19
20/12/2015,2015/2016,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,68,8,16,12,38,10,10,1,23,Pinheiros,63,3,18,18,45,10,6,0,22
20/12/2015,2015/2016,Tênis Clube Macaé (Juquinha)                                    ,1º TURNO,Macaé,70,7,18,13,37,14,9,1,23,Mogi,82,10,16,20,29,13,16,1,22
20/12/2015,2015/2016,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,0,0,5,6,8,2,3,3,6,Franca,20,1,8,3,8,3,2,1,7
20/12/2015,2015/2016,Tijuca Tênis Clube                                    ,1º TURNO,Flamengo,94,12,26,6,36,19,8,2,14,São José,77,10,19,9,27,19,7,0,19
20/12/2015,2015/2016,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,74,8,16,18,31,15,6,3,14,Caxias do Sul,65,10,16,3,24,9,10,1,26
20/12/2015,2015/2016,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,67,7,15,16,30,10,13,4,21,Minas,77,6,21,17,37,16,13,1,16
19/12/2015,2015/2016,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,80,9,22,9,41,14,8,2,19,Bauru,77,9,19,12,42,16,5,1,13
17/12/2015,2015/2016,Arena BRB Nilson Nelson                                    ,1º TURNO,Brasília,85,7,26,12,31,16,13,3,25,Flamengo,94,5,27,25,34,20,15,3,20
17/12/2015,2015/2016,Ginásio Pedrocão                                    ,1º TURNO,Franca,76,5,21,19,26,13,10,2,22,Vitória,78,9,19,13,34,15,9,4,22
17/12/2015,2015/2016,Gin. Panela de Pressão                                    ,1º TURNO,Bauru,82,7,20,21,52,16,5,1,16,Basq. Cearense,66,10,14,8,34,10,5,3,19
17/12/2015,2015/2016,Gin. Linneu de Moura                                    ,1º TURNO,São José,88,10,18,22,31,23,4,2,21,L. Sorocabana,81,3,28,16,45,10,7,2,23
17/12/2015,2015/2016,Arena UniBH                                    ,1º TURNO,Minas,90,7,22,25,41,24,7,1,23,Macaé,81,7,19,22,30,19,9,1,25
17/12/2015,2015/2016,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,90,8,23,20,36,15,9,5,21,Rio Claro,96,10,27,12,31,18,12,4,28
17/12/2015,2015/2016,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,84,9,22,13,34,19,12,2,22,Mogi,75,8,16,19,27,12,10,0,23
15/12/2015,2015/2016,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,67,8,13,17,37,15,15,1,22,Rio Claro,65,12,11,7,41,18,7,1,26
15/12/2015,2015/2016,Gin. Panela de Pressão                                    ,1º TURNO,Bauru,94,13,19,17,42,20,9,1,23,Vitória,68,4,21,14,39,11,11,0,20
15/12/2015,2015/2016,Gin. Linneu de Moura                                    ,1º TURNO,São José,83,12,13,21,33,18,8,5,25,Paulistano,77,6,21,17,30,12,14,0,22
15/12/2015,2015/2016,Ginásio Pedrocão                                    ,1º TURNO,Brasília,107,10,26,25,48,27,7,5,30,Macaé,104,7,26,31,44,12,7,1,24
15/12/2015,2015/2016,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,93,11,21,18,36,22,9,1,23,L. Sorocabana,84,2,30,18,40,9,12,2,20
15/12/2015,2015/2016,Ginásio Pedrocão                                    ,1º TURNO,Franca,78,5,22,19,30,12,9,1,17,Basq. Cearense,106,12,28,14,31,17,17,5,25
15/12/2015,2015/2016,Arena UniBH                                    ,1º TURNO,Minas,74,7,24,5,41,24,6,5,19,Flamengo,81,12,17,11,25,23,13,1,16
12/12/2015,2015/2016,Ginásio Pedrocão                                    ,1º TURNO,Franca,88,11,21,13,35,19,5,5,19,Mogi,90,6,25,22,44,13,12,3,19
11/12/2015,2015/2016,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,86,9,22,15,34,22,8,3,20,Vitória,63,7,13,16,28,6,11,5,17
10/12/2015,2015/2016,Tênis Clube Macaé (Juquinha)                                    ,1º TURNO,Macaé,71,8,13,21,35,8,8,2,22,Caxias do Sul,62,7,14,13,34,8,8,0,19
11/12/2015,2015/2016,Gin. Panela de Pressão                                    ,1º TURNO,Bauru,104,18,16,18,31,26,4,1,24,São José,74,6,19,18,17,14,10,0,24
10/12/2015,2015/2016,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,58,5,16,11,30,10,10,3,15,Minas,61,8,17,3,36,9,8,0,16
09/12/2015,2015/2016,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,68,9,16,9,38,16,5,3,20,Basq. Cearense,77,11,17,10,30,14,10,0,18
10/12/2015,2015/2016,Ginásio Gualberto Moreira                                    ,1º TURNO,Flamengo,79,12,14,15,36,18,14,2,20,Pinheiros,83,5,28,12,46,15,12,7,18
09/12/2015,2015/2016,Gin. Panela de Pressão                                    ,1º TURNO,Bauru,90,8,26,14,41,19,8,0,20,Mogi,74,8,18,14,31,17,5,1,20
09/12/2015,2015/2016,Ginásio Pedrocão                                    ,1º TURNO,Franca,91,11,21,16,33,18,11,4,24,São José,79,11,14,18,26,14,10,1,28
08/12/2015,2015/2016,Tênis Clube Macaé (Juquinha)                                    ,1º TURNO,Macaé,101,10,21,29,37,14,13,1,33,Pinheiros,97,5,24,34,32,11,8,8,26
08/12/2015,2015/2016,Ginásio Hélio Maurício (Gávea)                                    ,1º TURNO,Flamengo,93,9,29,8,41,18,16,2,20,Caxias do Sul,51,6,11,11,26,7,13,0,16
08/12/2015,2015/2016,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,82,11,22,5,36,21,17,0,17,Minas,50,1,17,13,32,11,7,2,15
05/12/2015,2015/2016,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,101,13,24,14,37,21,11,3,15,Pinheiros,77,8,21,11,43,11,5,4,19
04/12/2015,2015/2016,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,78,10,16,16,36,25,14,3,20,L. Sorocabana,69,6,18,15,32,16,17,1,16
04/12/2015,2015/2016,Arena UniBH                                    ,1º TURNO,Minas,91,8,24,19,36,15,6,6,27,São José,84,10,18,18,33,12,1,2,28
03/12/2015,2015/2016,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,70,2,22,20,33,8,9,2,22,Flamengo,96,11,20,23,38,24,4,1,19
03/12/2015,2015/2016,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,88,8,23,18,38,16,11,1,24,Macaé,64,4,15,22,25,7,14,0,20
03/12/2015,2015/2016,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,83,9,24,8,33,25,19,4,27,Franca,55,2,13,23,39,7,8,4,19
02/12/2015,2015/2016,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,70,7,12,25,28,10,16,0,22,Paulistano,83,14,13,15,37,16,13,0,27
02/12/2015,2015/2016,Arena UniBH                                    ,1º TURNO,Minas,74,8,20,10,35,17,9,4,20,Mogi,71,3,23,16,29,12,11,2,17
27/11/2015,2015/2016,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,68,6,20,10,33,15,14,2,14,Rio Claro,63,9,13,10,31,14,16,3,18
02/12/2015,2015/2016,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,73,6,19,17,38,10,10,6,13,L. Sorocabana,59,2,24,5,42,10,8,0,22
01/12/2015,2015/2016,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,86,10,22,12,34,18,12,0,20,Macaé,74,8,18,14,30,11,8,1,16
01/12/2015,2015/2016,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,63,6,19,7,30,14,10,1,20,Bauru,72,7,21,9,35,22,14,0,12
01/12/2015,2015/2016,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,67,8,16,11,41,6,12,0,17,Flamengo,85,12,19,11,30,19,12,4,17
30/11/2015,2015/2016,Ginásio Pedrocão                                    ,1º TURNO,Franca,70,6,16,20,28,12,8,4,20,Pinheiros,84,3,29,17,50,14,10,4,27
19/11/2015,2015/2016,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,64,6,17,12,38,12,7,2,21,Minas,69,8,16,13,37,14,8,1,22
28/11/2015,2015/2016,Ginásio Pedrocão                                    ,1º TURNO,Franca,86,9,18,23,37,14,10,2,26,Caxias do Sul,82,7,17,27,43,14,15,4,32
27/11/2015,2015/2016,ASCEB                                    ,1º TURNO,Brasília,111,15,25,16,29,25,7,3,27,Bauru,114,16,17,32,40,19,5,0,20
18/11/2015,2015/2016,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,84,8,24,12,43,14,7,2,23,Macaé,82,8,19,20,27,16,6,2,19
25/11/2015,2015/2016,ASCEB                                    ,1º TURNO,Brasília,94,8,24,22,35,20,7,2,28,Franca,106,10,28,20,33,26,11,3,25
20/11/2015,2015/2016,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,86,9,24,11,33,15,11,0,24,Macaé,72,5,17,23,30,8,11,3,18
20/11/2015,2015/2016,Gin. Panela de Pressão                                    ,1º TURNO,Bauru,78,5,18,27,34,17,14,0,20,Caxias do Sul,51,4,16,7,35,9,7,2,32
19/11/2015,2015/2016,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,83,9,21,14,40,12,8,1,17,Brasília,73,10,14,15,45,14,4,1,18
20/11/2015,2015/2016,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,67,10,13,11,37,15,8,4,19,Flamengo,60,5,19,7,39,10,6,1,19
18/11/2015,2015/2016,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,68,7,19,9,32,10,13,0,26,Flamengo,76,8,18,16,35,19,8,4,16
18/11/2015,2015/2016,Gin. Panela de Pressão                                    ,1º TURNO,Bauru,71,11,15,8,30,18,12,0,18,Pinheiros,79,6,23,15,32,14,12,2,15
17/11/2015,2015/2016,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,76,9,21,7,29,17,11,1,21,Minas,66,4,20,14,30,18,9,1,17
17/11/2015,2015/2016,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,81,8,23,11,29,9,9,2,20,Brasília,85,10,19,17,41,17,10,2,18
13/11/2015,2015/2016,Ginásio Hélio Maurício (Gávea)                                    ,1º TURNO,Flamengo,102,6,34,16,30,26,17,1,13,Rio Claro,70,11,17,3,25,15,8,1,15
13/11/2015,2015/2016,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,77,10,20,7,41,16,5,2,15,Vitória,63,5,15,18,35,6,13,1,9
13/11/2015,2015/2016,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,70,3,23,15,36,7,17,3,26,Basq. Cearense,78,8,18,18,35,11,13,1,22
12/11/2015,2015/2016,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,86,8,24,14,41,19,10,5,23,Pinheiros,83,7,22,18,42,13,4,9,22
12/11/2015,2015/2016,Arena UniBH                                    ,1º TURNO,Minas,67,6,20,9,23,14,10,2,26,Bauru,83,8,17,25,40,14,5,1,20
11/11/2015,2015/2016,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,71,3,24,14,39,14,17,1,25,Vitória,69,5,18,18,36,6,7,2,20
11/11/2015,2015/2016,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,108,13,26,17,36,19,11,1,24,Basq. Cearense,101,9,24,26,34,9,5,1,24
11/11/2015,2015/2016,Tênis Clube Macaé (Juquinha)                                    ,1º TURNO,Macaé,84,9,17,23,28,8,14,0,28,Rio Claro,80,6,21,20,28,18,13,2,22
10/11/2015,2015/2016,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,83,9,22,12,52,15,11,4,16,Caxias do Sul,52,6,11,12,35,10,16,1,18
10/11/2015,2015/2016,Arena UniBH                                    ,1º TURNO,Minas,75,9,17,14,31,18,13,3,23,Franca,85,13,18,10,34,22,4,3,23
06/11/2015,2015/2016,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,80,12,15,14,46,15,6,2,21,São José,91,11,23,12,36,16,8,3,21
06/11/2015,2015/2016,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,64,3,18,19,32,7,7,3,15,Mogi,83,10,23,7,33,23,10,3,22
06/11/2015,2015/2016,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,48,6,12,6,30,12,12,1,23,Minas,75,8,19,13,47,16,8,3,19
06/11/2015,2015/2016,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,68,4,20,16,33,9,12,4,23,Brasília,93,12,22,13,37,17,8,1,22
05/11/2015,2015/2016,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,67,9,16,8,29,21,9,3,18,Paulistano,74,10,17,10,39,13,7,1,14
05/11/2015,2015/2016,Ginásio Pedrocão                                    ,1º TURNO,Franca,65,4,18,17,30,10,9,2,26,Flamengo,89,8,23,19,35,21,11,2,27
05/11/2015,2015/2016,Gin. Panela de Pressão                                    ,1º TURNO,Bauru,88,11,23,9,35,19,4,1,16,Macaé,64,8,13,14,25,7,8,0,22
04/11/2015,2015/2016,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,83,13,12,20,44,11,6,9,23,Mogi,76,7,19,17,42,13,14,2,18
04/11/2015,2015/2016,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,60,4,20,8,35,12,10,0,16,São José,68,10,13,12,35,12,5,0,17
04/11/2015,2015/2016,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,82,5,23,21,23,17,14,0,20,Brasília,91,8,27,13,37,30,3,3,24
04/11/2015,2015/2016,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,75,9,21,6,42,14,6,4,20,Minas,63,5,16,16,35,18,10,3,16
03/11/2015,2015/2016,Ginásio Pedrocão                                    ,1º TURNO,Franca,77,9,18,14,36,15,5,5,24,Macaé,73,9,14,18,37,13,10,1,23
03/11/2015,2015/2016,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,82,9,18,19,39,23,9,2,18,L. Sorocabana,67,8,17,9,37,13,10,3,23
02/11/2015,2015/2016,Gin. Panela de Pressão                                    ,1º TURNO,Bauru,77,10,16,15,32,15,11,1,19,Flamengo,73,5,20,18,31,19,9,2,19
31/05/2014,2013/2014,HSBC Arena                                    ,FINAL,Flamengo,78,8,16,22,33,10,7,0,25,Paulistano,73,5,21,16,36,9,6,0,33
23/05/2014,2013/2014,Gin. Antonio Prado Jr                                    ,SEMI,Paulistano,81,12,15,15,38,11,12,3,24,São José,68,8,16,12,39,12,4,1,20
20/05/2014,2013/2014,Gin. Linneu de Moura                                    ,SEMI,São José,96,13,22,13,38,20,8,2,19,Paulistano,68,6,20,10,34,9,8,0,22
18/05/2014,2013/2014,Gin. Linneu de Moura                                    ,SEMI,São José,74,4,18,26,35,13,14,1,25,Paulistano,80,9,15,23,32,12,11,1,27
19/05/2014,2013/2014,Prof. Hugo Ramos                                    ,SEMI,Mogi,71,4,22,15,25,16,10,2,29,Flamengo,79,4,24,19,33,16,9,2,24
17/05/2014,2013/2014,Prof. Hugo Ramos                                    ,SEMI,Mogi,78,11,18,9,39,20,11,2,18,Flamengo,80,13,17,7,33,17,10,3,15
15/05/2014,2013/2014,Gin. Antonio Prado Jr                                    ,SEMI,Paulistano,78,7,25,7,36,12,9,1,22,São José,83,12,18,11,38,20,2,3,17
14/05/2014,2013/2014,Tijuca Tênis Clube                                    ,SEMI,Flamengo,65,6,19,9,31,16,11,1,25,Mogi,69,6,19,13,41,12,8,0,20
13/05/2014,2013/2014,Gin. Antonio Prado Jr                                    ,SEMI,Paulistano,88,11,19,17,39,10,12,1,21,São José,71,9,14,16,37,8,6,1,18
09/05/2014,2013/2014,Ginásio Vô Lucato                                    ,QUARTAS,Limeira,70,7,17,15,29,11,7,3,26,Mogi,75,10,14,17,33,13,11,2,18
12/05/2014,2013/2014,Tijuca Tênis Clube                                    ,SEMI,Flamengo,88,11,15,25,44,12,5,2,24,Mogi,82,9,20,15,38,13,6,0,25
09/05/2014,2013/2014,Gin. Antonio Prado Jr                                    ,QUARTAS,Paulistano,86,9,22,15,32,11,6,0,18,Franca,77,10,17,13,32,9,7,1,19
06/05/2014,2013/2014,Panela de Pressão                                    ,QUARTAS,Franca,97,9,24,22,27,20,10,4,16,Paulistano,87,10,21,15,31,12,8,0,25
05/05/2014,2013/2014,Panela de Pressão                                    ,QUARTAS,Mogi,72,6,17,20,39,9,7,0,22,Limeira,60,7,13,13,22,11,9,3,28
05/05/2014,2013/2014,Panela de Pressão                                    ,QUARTAS,Bauru,81,5,23,20,41,15,12,0,19,Flamengo,84,13,16,13,26,17,14,1,21
04/05/2014,2013/2014,Panela de Pressão                                    ,QUARTAS,Franca,71,8,16,15,35,14,10,2,29,Paulistano,81,8,16,25,34,12,14,2,25
03/05/2014,2013/2014,Panela de Pressão                                    ,QUARTAS,Bauru,73,10,18,7,30,17,6,2,15,Flamengo,92,12,23,10,45,19,6,2,18
02/05/2014,2013/2014,Gin. Linneu de Moura                                    ,QUARTAS,São José,72,5,22,13,53,10,8,1,16,Brasília,70,8,21,4,32,12,9,3,16
02/05/2014,2013/2014,Gin. Linneu de Moura                                    ,QUARTAS,Mogi,88,9,22,17,37,19,10,1,22,Limeira,81,8,17,23,24,17,6,3,24
29/04/2014,2013/2014,Gin. Antonio Prado Jr                                    ,QUARTAS,Paulistano,67,7,18,10,27,9,15,1,15,Franca,87,12,23,5,41,17,10,6,15
28/04/2014,2013/2014,Arena BRB Nilson Nelson                                    ,QUARTAS,Brasília,82,10,18,16,30,13,10,3,28,São José,95,9,19,30,53,7,3,3,24
28/04/2014,2013/2014,Tijuca Tênis Clube                                    ,QUARTAS,Flamengo,86,11,20,13,39,17,8,1,21,Bauru,69,6,17,17,26,5,15,0,21
27/04/2014,2013/2014,Gin. Antonio Prado Jr                                    ,QUARTAS,Paulistano,82,8,18,22,42,18,7,0,25,Franca,72,5,20,17,31,8,8,6,24
27/04/2014,2013/2014,Ginásio Vô Lucato                                    ,QUARTAS,Limeira,83,10,15,23,29,17,11,1,28,Mogi,72,9,9,27,34,11,7,0,25
26/04/2014,2013/2014,Tijuca Tênis Clube                                    ,QUARTAS,Flamengo,70,7,17,15,47,14,14,0,16,Bauru,74,11,15,11,39,18,11,1,16
26/04/2014,2013/2014,Arena BRB Nilson Nelson                                    ,QUARTAS,Brasília,82,10,22,8,39,15,4,2,21,São José,87,11,17,20,43,7,5,1,15
25/04/2014,2013/2014,Ginásio Vô Lucato                                    ,QUARTAS,Limeira,97,6,28,23,27,16,7,2,26,Mogi,82,2,25,26,24,11,5,2,29
19/04/2014,2013/2014,UNIFOR                                    ,OITAVAS,São José,64,11,13,5,52,18,4,5,15,Palmeiras,60,6,18,6,35,10,12,2,15
18/04/2014,2013/2014,UNIFOR                                    ,OITAVAS,Uberlândia,71,6,20,13,37,18,11,1,20,Franca,76,10,15,16,38,19,7,4,22
17/04/2014,2013/2014,UNIFOR                                    ,OITAVAS,Mogi,86,12,17,16,40,21,13,3,20,Pinheiros,68,8,14,16,32,15,9,3,18
15/04/2014,2013/2014,UNIFOR                                    ,OITAVAS,Palmeiras,83,6,23,19,29,14,10,2,26,São José,69,5,18,18,34,15,12,0,24
14/04/2014,2013/2014,UNIFOR                                    ,OITAVAS,Franca,82,6,24,16,35,10,10,2,16,Uberlândia,74,13,11,13,30,14,10,1,19
15/04/2014,2013/2014,UNIFOR                                    ,OITAVAS,Mogi,85,9,21,16,37,19,11,4,18,Pinheiros,81,11,18,12,32,21,12,2,19
14/04/2014,2013/2014,UNIFOR                                    ,OITAVAS,Basq. Cearense,78,7,24,9,31,12,6,4,21,Bauru,79,7,21,16,38,12,8,1,14
13/04/2014,2013/2014,Panela de Pressão                                    ,OITAVAS,Palmeiras,85,10,19,17,32,11,16,5,21,São José,68,6,19,12,32,13,8,1,17
12/04/2014,2013/2014,Panela de Pressão                                    ,OITAVAS,Franca,61,4,23,3,39,10,7,5,21,Uberlândia,92,10,19,24,46,17,10,3,18
11/04/2014,2013/2014,Panela de Pressão                                    ,OITAVAS,Bauru,97,16,16,17,41,19,11,4,18,Basq. Cearense,78,9,22,7,42,10,6,3,21
11/04/2014,2013/2014,Panela de Pressão                                    ,OITAVAS,Pinheiros,77,11,16,12,38,16,7,3,20,Mogi,90,14,14,20,40,17,7,0,22
09/04/2014,2013/2014,Panela de Pressão                                    ,OITAVAS,Bauru,79,7,21,16,47,18,14,1,17,Basq. Cearense,56,5,15,11,31,10,13,4,21
09/04/2014,2013/2014,Ginásio Paulo Sarasate                                    ,OITAVAS,Pinheiros,85,11,18,16,33,15,8,2,17,Mogi,82,9,24,7,29,17,9,2,26
08/04/2014,2013/2014,Ginásio Paulo Sarasate                                    ,OITAVAS,Uberlândia,69,8,13,19,29,13,11,2,16,Franca,67,5,23,6,39,12,7,2,22
06/04/2014,2013/2014,Ginásio Paulo Sarasate                                    ,OITAVAS,Uberlândia,61,5,16,14,33,12,9,3,16,Franca,68,9,19,3,44,13,3,4,20
